날짜,avg_moo_x,avg_moo_y,현재기온,이슬점온도,체감온도,습도,풍속,해면기압
2012-11-23,1795,1795,13.0,-0.6,12.2,39.0,10.1,1014.6
2012-11-26,1805,1805,8.5,-0.5,6.0,53.0,15.1,1011.9
2012-11-27,1821,1821,7.5,-10.8,5.2,26.0,12.2,1022.8
2012-11-28,1846,1846,14.3,1.2,13.0,41.0,17.6,1016.1
2012-11-29,1846,1846,10.0,-8.1,8.4,27.0,11.5,1021.2
2012-11-30,1844,1844,7.5,-12.3,5.2,23.0,12.6,1022.0
2012-12-03,1899,1899,11.2,1.1,9.2,50.0,16.6,1013.0
2012-12-04,1899,1899,4.8,-20.5,0.6,14.0,21.6,1019.1
2012-12-05,1899,1899,6.1,-6.8,3.2,39.0,14.4,1015.7
2012-12-06,1969,1969,0.8,-15.2,-2.6,29.0,11.2,1024.5
2012-12-07,1996,1996,0.9,-0.8,0.9,88.0,1.4,1018.0
2012-12-10,2029,2029,3.5,-12.9,-0.4,29.0,16.9,1022.0
2012-12-11,2045,2045,4.6,-18.4,1.4,17.0,14.4,1023.6
2012-12-12,2016,2016,6.2,-13.9,3.4,22.0,13.7,1027.5
2012-12-13,2030,2030,10.4,-16.0,9.4,14.0,8.3,1030.4
2012-12-14,2073,2073,11.0,9.2,9.8,89.0,10.4,1018.6
2012-12-17,2176,2176,8.8,1.6,7.2,61.0,10.1,1016.9
2012-12-18,2169,2169,3.6,-17.9,-0.7,19.0,20.2,1021.0
2012-12-20,2191,2191,6.8,-18.9,4.0,14.0,14.8,1029.8
2012-12-21,2161,2161,1.6,0.0,-0.1,89.0,5.8,1019.7
2012-12-24,2133,2133,-1.2,-15.4,-7.0,33.0,21.6,1027.6
2012-12-26,2120,2120,0.9,-26.3,-3.8,11.0,18.0,1031.3
2012-12-27,1854,1854,4.8,-21.3,1.3,13.0,16.2,1028.9
2012-12-28,1864,1864,1.4,-1.5,-2.2,81.0,12.6,1019.7
2012-12-31,1878,1878,1.3,-13.2,-1.3,33.0,8.3,1020.2
2013-01-02,1861,1861,2.3,-13.9,-1.3,29.0,13.3,1027.3
2013-01-03,1880,1880,-2.3,-23.4,-7.7,18.0,17.6,1033.1
2013-01-04,1821,1821,-0.2,-18.8,-4.8,23.0,15.5,1028.6
2013-01-07,1747,1747,5.0,-18.0,1.3,17.0,18.0,1021.8
2013-01-08,1744,1744,5.8,-16.1,2.6,19.0,15.8,1021.8
2013-01-09,1732,1732,1.6,-16.3,-1.8,25.0,11.9,1022.8
2013-01-10,1692,1692,1.8,-22.9,-2.4,14.0,16.2,1027.5
2013-01-11,1725,1725,4.2,-16.2,1.0,21.0,13.3,1028.1
2013-01-14,1745,1745,10.9,-14.0,9.7,16.0,10.1,1015.1
2013-01-15,1740,1740,8.9,-6.9,8.9,32.0,3.6,1024.7
2013-01-16,1670,1670,8.5,-7.2,6.4,32.0,12.6,1020.7
2013-01-17,1586,1586,1.1,-9.5,-3.2,45.0,15.8,1024.2
2013-01-18,1520,1520,4.0,-17.6,0.9,19.0,12.6,1028.0
2013-01-21,1523,1523,6.9,4.3,4.7,84.0,11.2,1020.6
2013-01-22,1496,1496,6.4,2.6,5.5,77.0,5.4,1020.4
2013-01-23,1499,1499,4.2,0.1,1.9,75.0,9.0,1018.3
2013-01-24,1549,1549,5.5,-4.1,4.1,50.0,6.5,1014.6
2013-01-25,1545,1545,1.4,-20.4,-2.5,18.0,14.0,1018.3
2013-01-28,1589,1589,4.7,-16.4,1.6,20.0,13.7,1025.8
2013-01-29,1592,1592,8.6,-8.0,7.3,30.0,8.3,1026.8
2013-01-30,1535,1535,12.4,-4.2,12.1,31.0,6.5,1029.9
2013-01-31,1487,1487,12.7,3.3,11.6,53.0,11.9,1031.1
2013-02-01,1475,1475,12.2,9.2,9.5,82.0,29.5,1017.4
2013-02-04,1370,1370,9.4,1.7,6.9,59.0,17.3,1015.4
2013-02-05,1375,1375,7.0,-1.6,6.2,54.0,5.4,1020.5
2013-02-06,1331,1331,6.5,-2.6,3.3,52.0,16.9,1016.3
2013-02-07,1356,1356,-0.6,-18.2,-4.7,25.0,12.6,1019.3
2013-02-08,1352,1352,-2.6,-19.9,-7.9,25.0,16.6,1028.9
2013-02-12,1362,1362,1.6,-2.7,-0.7,73.0,7.6,1021.4
2013-02-13,1372,1372,4.9,-12.5,2.3,27.0,11.2,1027.0
2013-02-14,1391,1391,9.6,-12.9,8.8,19.0,6.8,1022.6
2013-02-15,1459,1459,8.7,-17.3,6.0,14.0,17.3,1019.4
2013-02-18,1464,1464,4.1,0.4,1.3,77.0,11.2,1015.7
2013-02-19,1490,1490,3.7,-19.1,-0.6,17.0,20.5,1022.7
2013-02-20,1485,1485,3.8,-24.0,-0.1,11.0,17.3,1026.9
2013-02-21,1497,1497,6.1,-14.6,2.8,21.0,17.3,1028.0
2013-02-22,1492,1492,9.3,-7.4,7.3,30.0,13.3,1024.1
2013-02-25,1475,1475,12.0,-17.6,11.1,11.0,9.7,1028.2
2013-02-26,1459,1459,9.9,-1.2,9.9,46.0,3.2,1020.0
2013-02-27,1462,1462,14.1,-5.1,12.6,26.0,19.8,1016.2
2013-02-28,1378,1378,14.9,-9.2,13.7,18.0,18.7,1018.0
2013-03-04,1296,1296,11.2,-10.9,9.4,20.0,14.8,1018.2
2013-03-05,1283,1283,15.2,-13.1,14.7,13.0,11.2,1023.5
2013-03-06,1272,1272,17.2,-10.5,17.2,14.0,4.7,1021.7
2013-03-07,1343,1343,12.5,7.3,11.1,71.0,14.4,1013.4
2013-03-08,1343,1343,17.0,-0.2,16.3,31.0,18.7,1008.1
2013-03-11,1364,1364,12.5,-1.1,10.9,39.0,15.5,1024.1
2013-03-12,1364,1364,15.4,-0.4,14.2,34.0,20.5,1016.5
2013-03-13,1358,1358,8.9,6.3,8.9,84.0,3.6,1010.8
2013-03-14,1355,1355,8.6,-4.9,7.8,38.0,6.1,1027.5
2013-03-15,1357,1357,13.2,0.2,11.8,41.0,15.1,1023.4
2013-03-18,1373,1373,16.2,7.6,16.1,57.0,9.4,1002.9
2013-03-19,1383,1383,15.4,6.6,14.6,56.0,14.4,1012.8
2013-03-20,1387,1387,13.5,8.7,13.1,73.0,8.3,1004.9
2013-03-21,1367,1367,10.1,-10.1,8.7,23.0,10.4,1017.2
2013-03-22,1363,1363,12.0,-2.6,11.4,36.0,7.6,1009.6
2013-03-25,1349,1349,11.6,-12.6,9.8,17.0,15.5,1014.0
2013-03-26,1355,1355,12.1,-1.8,10.7,38.0,13.7,1020.8
2013-03-27,1363,1363,16.3,3.3,15.5,42.0,16.9,1014.6
2013-03-28,1338,1338,17.5,0.1,16.9,31.0,19.1,1013.6
2013-03-29,1335,1335,15.4,-3.0,15.0,28.0,10.4,1017.3
2013-04-01,1373,1373,16.3,-4.3,60.0,24.0,11.9,1020.4
2013-04-02,1370,1370,17.4,1.3,61.0,34.0,13.3,1008.3
2013-04-03,1358,1358,20.3,-2.7,64.0,21.0,10.1,1013.0
2013-04-04,1311,1311,19.0,0.5,63.0,29.0,14.8,1016.8
2013-04-05,1301,1301,18.3,7.3,63.0,49.0,13.0,1014.5
2013-04-08,1282,1282,16.2,-0.5,60.0,32.0,17.6,1013.3
2013-04-09,1278,1278,14.6,-15.6,58.0,11.0,28.1,1012.3
2013-04-10,1258,1258,10.1,-9.0,53.0,25.0,16.2,1016.5
2013-04-11,1312,1312,13.9,-13.2,57.0,14.0,27.7,1015.4
2013-04-12,1322,1322,14.1,-9.9,58.0,18.0,16.2,1017.9
2013-04-15,1363,1363,16.4,-0.3,60.0,32.0,19.4,1010.9
2013-04-16,1366,1366,20.8,12.9,67.0,61.0,24.1,1008.1
2013-04-17,1355,1355,15.4,7.9,59.0,61.0,10.8,1010.4
2013-04-18,1262,1262,19.9,6.9,65.0,43.0,9.0,1008.4
2013-04-19,1253,1253,12.1,-2.5,55.0,36.0,25.9,1017.2
2013-04-22,1257,1257,19.4,-0.6,63.0,26.0,16.9,1021.3
2013-04-23,1255,1255,11.3,9.0,53.0,86.0,4.0,1017.7
2013-04-24,1264,1264,22.1,7.1,67.0,38.0,13.0,1007.3
2013-04-25,1357,1357,20.9,6.4,66.0,39.0,14.0,1006.1
2013-04-26,1383,1383,18.0,-2.3,62.0,25.0,20.5,1009.7
2013-04-29,1414,1414,19.1,14.3,65.0,74.0,17.3,1012.8
2013-04-30,1435,1435,21.1,-7.4,64.0,14.0,12.6,1008.6
2013-05-02,1454,1454,17.1,7.9,62.0,55.0,21.2,1012.7
2013-05-03,1449,1449,17.7,7.9,62.0,53.0,21.2,1015.4
2013-05-06,1460,1460,28.3,0.0,71.0,16.0,15.8,1014.7
2013-05-07,1496,1496,22.0,6.2,67.0,36.0,18.4,1021.8
2013-05-08,1496,1496,22.1,8.2,67.0,41.0,13.7,1020.6
2013-05-09,1542,1542,24.4,13.2,71.0,50.0,18.4,1014.5
2013-05-10,1554,1554,21.5,16.4,69.0,73.0,5.4,1001.4
2013-05-13,1603,1603,27.7,14.6,75.0,45.0,15.1,1011.5
2013-05-14,1617,1617,28.0,4.9,72.0,23.0,13.0,1012.7
2013-05-15,1687,1687,23.1,16.3,71.0,66.0,17.6,1011.9
2013-05-16,1759,1759,19.6,8.5,65.0,49.0,8.3,1019.9
2013-05-20,1823,1823,24.0,15.4,71.0,59.0,13.3,1002.2
2013-05-21,1875,1875,24.5,7.5,70.0,34.0,16.2,1007.8
2013-05-22,1900,1900,27.1,5.9,72.0,26.0,17.3,1010.5
2013-05-23,2014,2014,27.2,9.0,72.0,32.0,13.7,1013.9
2013-05-24,2049,2049,29.4,15.8,77.0,44.0,15.1,1012.2
2013-05-27,2099,2099,22.4,15.2,69.0,64.0,14.4,1013.0
2013-05-28,2098,2098,21.2,19.4,69.0,90.0,16.6,1007.3
2013-05-29,2128,2128,23.5,15.7,71.0,62.0,19.8,1007.5
2013-05-30,2105,2105,27.0,9.3,72.0,33.0,6.1,1011.6
2013-05-31,2113,2113,24.5,11.0,70.0,43.0,5.8,1010.0
2013-06-03,2104,2104,27.2,11.2,73.0,37.0,13.7,1012.0
2013-06-04,2112,2112,28.9,12.3,75.0,36.0,9.4,1016.2
2013-06-05,2136,2136,28.1,15.3,75.0,46.0,17.6,1017.9
2013-06-07,2150,2150,27.1,15.7,75.0,50.0,17.6,1012.4
2013-06-10,2163,2163,26.7,15.4,74.0,50.0,10.1,1007.4
2013-06-11,2292,2292,22.4,17.9,70.0,76.0,1.8,1007.4
2013-06-12,2294,2294,26.6,19.9,76.0,67.0,9.0,1009.5
2013-06-13,2134,2134,26.3,19.1,75.0,65.0,16.6,1013.5
2013-06-14,2127,2127,24.2,19.9,73.0,77.0,11.9,1014.3
2013-06-17,2159,2159,30.8,14.8,77.0,38.0,15.5,1001.4
2013-06-18,2159,2159,24.5,21.8,75.0,85.0,8.3,998.1
2013-06-19,2165,2165,23.8,19.9,73.0,79.0,4.7,1001.9
2013-06-20,2130,2130,27.1,19.4,76.0,63.0,4.3,1006.0
2013-06-21,2138,2138,25.2,17.1,73.0,61.0,14.0,1006.6
2013-06-24,2113,2113,27.5,17.3,76.0,54.0,11.9,1005.9
2013-06-25,2106,2106,25.0,16.6,73.0,60.0,16.2,1007.5
2013-06-26,2120,2120,28.6,16.8,76.0,49.0,6.5,1001.8
2013-06-27,2120,2120,25.4,17.0,73.0,60.0,11.5,1006.3
2013-06-28,2120,2120,28.9,17.4,77.0,50.0,4.3,1006.0
2013-07-01,2033,2033,28.7,20.1,78.0,60.0,16.2,1009.9
2013-07-02,2020,2020,27.4,21.6,78.0,71.0,14.0,1006.6
2013-07-03,2016,2016,25.9,22.7,77.0,83.0,3.6,1001.3
2013-07-04,1958,1958,25.5,21.7,76.0,80.0,9.7,1001.0
2013-07-05,1935,1935,22.1,20.7,71.0,92.0,6.8,998.0
2013-07-08,1963,1963,29.0,21.4,79.0,64.0,19.1,1011.4
2013-07-09,1961,1961,30.0,22.6,81.0,65.0,13.7,1007.6
2013-07-10,1968,1968,32.6,20.1,81.0,48.0,8.3,1006.6
2013-07-11,1936,1936,30.7,21.7,81.0,59.0,20.9,1009.2
2013-07-12,1921,1921,30.8,20.4,80.0,54.0,20.9,1009.9
2013-07-15,1904,1904,29.9,21.0,80.0,59.0,13.3,1013.3
2013-07-16,1923,1923,29.9,18.9,78.0,52.0,24.5,1012.3
2013-07-17,1929,1929,30.9,19.2,79.0,50.0,15.8,1009.7
2013-07-18,1866,1866,32.7,19.9,81.0,47.0,9.7,1010.1
2013-07-19,1859,1859,30.8,21.5,81.0,58.0,18.7,1011.3
2013-07-22,1857,1857,32.4,19.9,81.0,48.0,13.3,1010.4
2013-07-23,1859,1859,27.3,22.4,78.0,75.0,14.8,1007.7
2013-07-24,1848,1848,29.3,22.5,80.0,67.0,20.5,1001.9
2013-07-25,1889,1889,34.2,16.9,81.0,36.0,15.5,1001.6
2013-07-26,1910,1910,34.0,18.0,81.0,39.0,16.2,1001.7
2013-07-29,1900,1900,31.8,22.2,82.0,57.0,19.4,1002.1
2013-07-30,1910,1910,31.6,23.9,83.0,64.0,13.3,1002.7
2013-07-31,1910,1910,32.2,23.1,83.0,59.0,15.1,1003.1
2013-08-01,1974,1974,30.6,24.0,82.0,68.0,16.2,1007.6
2013-08-02,1974,1974,30.8,23.7,82.0,66.0,14.8,1012.8
2013-08-05,1980,1980,34.3,21.7,84.0,48.0,12.2,1004.4
2013-08-06,1990,1990,35.1,23.1,85.0,50.0,10.8,1006.7
2013-08-07,1990,1990,34.9,25.6,87.0,59.0,9.7,1007.5
2013-08-08,1940,1940,33.7,24.8,85.0,60.0,15.5,1005.8
2013-08-09,1916,1916,36.7,22.8,86.0,45.0,11.9,1005.6
2013-08-12,1927,1927,34.2,17.8,81.0,38.0,4.7,1009.0
2013-08-13,1952,1952,35.7,22.9,85.0,48.0,14.4,1010.1
2013-08-14,1942,1942,33.9,21.6,83.0,49.0,18.4,1010.4
2013-08-16,2052,2052,32.3,20.2,81.0,49.0,20.9,1007.0
2013-08-19,2107,2107,36.2,19.6,84.0,38.0,15.1,1005.7
2013-08-20,2137,2137,34.2,22.6,84.0,51.0,12.6,1006.4
2013-08-21,2151,2151,35.1,20.2,83.0,42.0,10.8,1008.5
2013-08-22,2071,2071,32.1,24.6,84.0,65.0,4.7,1010.8
2013-08-23,2092,2092,30.0,23.4,81.0,68.0,17.3,1008.0
2013-08-26,2134,2134,30.7,17.0,78.0,44.0,10.4,1004.5
2013-08-27,2138,2138,32.9,14.4,79.0,33.0,9.4,1007.4
2013-08-28,2146,2146,31.4,20.6,81.0,53.0,12.2,1008.7
2013-08-29,2178,2178,30.9,21.6,81.0,58.0,21.2,1002.0
2013-08-30,2178,2178,29.1,21.3,79.0,63.0,10.8,1003.7
2013-09-02,2199,2199,27.4,16.9,75.0,53.0,12.2,1012.3
2013-09-03,2214,2214,22.8,17.0,71.0,70.0,9.4,1011.7
2013-09-04,2212,2212,28.8,12.6,75.0,37.0,7.2,1010.5
2013-09-05,2068,2068,26.9,12.8,73.0,42.0,5.4,1017.2
2013-09-06,2063,2063,21.1,17.7,69.0,81.0,5.4,1018.5
2013-09-09,2055,2055,26.8,16.4,74.0,53.0,12.2,1015.1
2013-09-10,2045,2045,26.5,16.7,74.0,55.0,5.8,1011.7
2013-09-11,2023,2023,28.9,17.7,77.0,51.0,13.0,1013.9
2013-09-12,2127,2127,26.1,17.9,74.0,61.0,5.8,1017.0
2013-09-13,2082,2082,30.4,20.3,80.0,55.0,18.4,1012.2
2013-09-16,2022,2022,27.4,10.1,73.0,34.0,5.8,1012.0
2013-09-17,2022,2022,29.7,14.6,76.0,40.0,12.6,1017.2
2013-09-23,2001,2001,27.7,14.6,75.0,45.0,6.5,1015.5
2013-09-24,2001,2001,31.7,14.7,78.0,36.0,6.5,1010.6
2013-09-25,1994,1994,22.4,14.7,69.0,62.0,3.6,1009.7
2013-09-26,1990,1990,24.2,8.9,70.0,38.0,5.8,1014.8
2013-09-27,1978,1978,25.9,7.9,71.0,32.0,7.9,1017.6
2013-09-30,1968,1968,25.7,19.5,75.0,69.0,10.8,1016.3
2013-10-01,1966,1966,28.3,15.5,28.3,46.0,7.9,1015.2
2013-10-02,1941,1941,22.4,18.1,22.4,77.0,6.5,1010.1
2013-10-04,1877,1877,26.0,10.9,26.0,39.0,13.0,1019.0
2013-10-07,1846,1846,28.8,18.5,28.8,54.0,4.0,1018.2
2013-10-08,1846,1846,23.1,19.8,23.1,82.0,6.8,1010.1
2013-10-10,1764,1764,24.9,19.0,24.9,70.0,4.0,1014.5
2013-10-11,1764,1764,26.7,12.3,26.7,41.0,18.4,1009.4
2013-10-14,1774,1774,26.0,12.4,26.0,43.0,9.0,1017.8
2013-10-15,1784,1784,25.0,13.5,25.0,49.0,6.5,1010.1
2013-10-16,1767,1767,18.5,1.9,18.5,33.0,14.0,1019.7
2013-10-17,1642,1642,19.7,3.7,19.7,35.0,8.6,1028.1
2013-10-18,1619,1619,20.6,8.8,20.6,47.0,5.8,1027.5
2013-10-21,1623,1623,23.5,7.9,23.5,37.0,4.7,1017.6
2013-10-22,1625,1625,19.1,11.1,19.1,60.0,6.5,1021.9
2013-10-23,1625,1625,23.7,10.0,23.7,42.0,6.1,1018.7
2013-10-24,1660,1660,21.6,9.1,21.6,45.0,10.1,1013.4
2013-10-25,1659,1659,19.6,-0.4,19.6,26.0,18.4,1012.7
2013-10-28,1680,1680,20.3,3.9,20.3,34.0,7.9,1023.2
2013-10-29,1675,1675,20.3,1.6,20.3,29.0,13.0,1022.3
2013-10-30,1675,1675,20.5,2.3,20.5,30.0,11.5,1022.8
2013-10-31,1647,1647,20.0,5.6,20.0,39.0,5.4,1024.8
2013-11-01,1574,1574,22.5,8.9,22.5,42.0,7.2,1025.0
2013-11-04,1560,1560,19.7,2.9,19.7,33.0,13.0,1021.2
2013-11-05,1545,1545,21.1,2.3,21.1,29.0,6.1,1025.8
2013-11-06,1523,1523,18.2,9.5,18.2,57.0,6.8,1020.1
2013-11-07,1430,1430,21.5,0.0,21.5,24.0,15.5,1016.7
2013-11-08,1424,1424,18.7,-3.4,18.7,22.0,7.6,1025.6
2013-11-11,1431,1431,10.1,-12.5,7.6,19.0,18.7,1020.0
2013-11-12,1431,1431,12.1,-10.2,11.2,20.0,9.7,1018.9
2013-11-13,1431,1431,14.6,-1.1,14.6,34.0,6.5,1021.7
2013-11-14,1455,1455,15.7,1.7,14.9,39.0,15.1,1019.5
2013-11-15,1429,1429,15.9,4.5,15.5,47.0,11.9,1019.3
2013-11-18,1349,1349,8.8,-7.8,5.3,30.0,26.6,1013.7
2013-11-19,1317,1317,9.5,-5.6,6.1,34.0,27.7,1014.6
2013-11-20,1317,1317,10.8,-7.0,8.8,28.0,15.8,1018.2
2013-11-21,1321,1321,10.9,-5.1,9.0,32.0,15.5,1022.1
2013-11-22,1324,1324,12.9,-7.2,11.5,24.0,14.8,1023.3
2013-11-25,1307,1307,12.6,-1.0,10.0,39.0,29.5,1007.1
2013-11-26,1302,1302,9.1,-7.5,7.7,30.0,9.4,1017.9
2013-11-27,1299,1299,12.7,-0.2,10.4,41.0,24.8,1009.5
2013-11-28,1290,1290,6.0,-6.6,3.4,40.0,12.2,1019.5
2013-11-29,1296,1296,7.8,-9.6,5.2,28.0,14.8,1018.5
2013-12-02,1294,1294,11.4,-4.7,9.7,32.0,14.8,1019.8
2013-12-03,1315,1315,10.7,-3.4,8.7,37.0,15.8,1019.1
2013-12-04,1322,1322,12.5,-2.5,11.4,35.0,11.9,1019.5
2013-12-05,1367,1367,13.4,-7.3,13.1,23.0,7.6,1018.0
2013-12-06,1349,1349,12.3,-11.3,10.7,18.0,15.8,1017.2
2013-12-09,1343,1343,11.3,8.3,9.4,82.0,15.8,1008.4
2013-12-10,1370,1370,8.6,-5.2,6.0,37.0,16.6,1012.7
2013-12-11,1373,1373,7.3,-5.7,3.4,39.0,25.9,1010.4
2013-12-12,1360,1360,7.1,-8.5,4.6,32.0,13.0,1019.1
2013-12-13,1349,1349,5.3,-11.7,1.8,28.0,16.9,1020.9
2013-12-16,1345,1345,4.7,-11.8,2.6,29.0,8.6,1028.0
2013-12-17,1297,1297,9.8,-2.2,9.8,43.0,2.9,1023.0
2013-12-18,1308,1308,8.0,-0.7,5.7,54.0,13.3,1019.3
2013-12-19,1337,1337,5.1,-9.5,1.1,34.0,20.5,1017.8
2013-12-20,1336,1336,6.3,-7.0,3.4,38.0,14.8,1019.2
2013-12-23,1331,1331,7.1,-7.7,4.4,34.0,14.8,1023.6
2013-12-24,1325,1325,8.0,-8.1,6.0,31.0,11.2,1028.0
2013-12-26,1316,1316,5.8,-5.5,3.3,44.0,11.5,1018.2
2013-12-27,1304,1304,4.7,-15.2,0.7,22.0,20.2,1016.3
2013-12-30,1310,1310,9.1,-7.1,6.9,31.0,14.0,1016.2
2013-12-31,1287,1287,10.1,-5.8,8.3,32.0,13.3,1013.0
2014-01-02,1164,1164,10.1,-14.6,8.3,16.0,13.0,1020.5
2014-01-03,1134,1134,11.3,-15.3,10.4,14.0,9.0,1015.2
2014-01-06,1134,1134,8.8,-11.8,7.1,22.0,10.8,1027.2
2014-01-07,1134,1134,8.7,-9.3,6.6,27.0,13.0,1023.8
2014-01-08,1094,1094,1.5,-0.2,-0.6,88.0,6.8,1016.2
2014-01-09,1076,1076,0.9,-26.3,-3.8,11.0,17.6,1024.7
2014-01-10,1063,1063,3.2,-11.9,-0.2,32.0,13.7,1030.4
2014-01-13,1064,1064,3.7,-26.3,-0.1,9.0,16.6,1028.8
2014-01-14,1060,1060,4.9,-20.4,1.3,14.0,17.3,1030.2
2014-01-15,1044,1044,5.5,-19.1,1.7,15.0,20.2,1030.1
2014-01-16,1077,1077,6.5,-10.7,3.6,28.0,14.8,1026.8
2014-01-17,1072,1072,7.5,-10.3,4.5,27.0,17.3,1024.7
2014-01-20,1070,1070,8.9,-2.4,7.1,45.0,11.5,1016.8
2014-01-21,1057,1057,3.8,-13.5,0.2,27.0,15.1,1021.0
2014-01-22,1025,1025,4.6,-15.3,0.8,22.0,18.4,1026.0
2014-01-23,991,991,9.7,-11.0,8.8,22.0,7.2,1025.5
2014-01-24,987,987,14.0,0.5,12.8,40.0,15.5,1020.9
2014-01-27,991,991,10.1,-3.9,7.9,37.0,16.6,1024.1
2014-01-28,991,991,13.7,-1.9,12.9,34.0,11.5,1020.8
2014-01-29,1002,1002,13.8,-3.0,13.2,31.0,10.1,1021.6
2014-02-03,1003,1003,11.7,-2.1,9.8,38.0,16.9,1009.9
2014-02-04,1005,1005,2.7,-24.9,-0.6,11.0,12.2,1019.7
2014-02-05,1014,1014,2.7,-21.4,0.6,15.0,7.6,1027.4
2014-02-06,1041,1041,3.8,-2.6,1.2,63.0,10.1,1023.8
2014-02-07,1049,1049,5.7,2.0,5.7,77.0,2.5,1018.0
2014-02-10,1051,1051,5.7,-4.2,3.7,49.0,9.0,1023.4
2014-02-11,1054,1054,5.6,-7.6,4.5,38.0,5.8,1025.2
2014-02-12,1030,1030,6.7,-4.7,6.7,44.0,4.3,1027.4
2014-02-13,1025,1025,6.6,-2.5,5.4,52.0,6.5,1028.3
2014-02-14,1017,1017,4.3,-5.2,3.0,50.0,5.8,1026.9
2014-02-17,1025,1025,10.1,-0.7,9.5,47.0,6.5,1025.4
2014-02-18,1037,1037,4.9,-4.1,3.1,52.0,7.6,1026.4
2014-02-19,1045,1045,6.3,-4.7,6.3,45.0,4.0,1025.8
2014-02-20,1055,1055,10.4,-11.0,8.7,21.0,12.6,1025.3
2014-02-21,1052,1052,9.5,-11.7,8.6,21.0,7.2,1028.1
2014-02-24,1052,1052,13.9,-5.8,13.7,25.0,7.6,1027.3
2014-02-25,1042,1042,14.0,-5.2,13.9,26.0,6.8,1027.7
2014-02-26,1044,1044,8.6,6.0,8.0,84.0,5.4,1024.7
2014-02-27,992,992,16.0,6.4,15.8,53.0,10.1,1017.6
2014-02-28,982,982,11.6,4.0,11.0,60.0,7.6,1022.1
2014-03-03,990,990,10.0,-2.6,7.9,41.0,15.1,1026.9
2014-03-04,989,989,11.5,-6.4,10.2,28.0,11.2,1020.6
2014-03-05,988,988,11.0,-14.7,9.0,15.0,16.6,1018.5
2014-03-06,971,971,7.5,-17.5,5.6,15.0,10.4,1025.7
2014-03-07,971,971,7.2,-20.3,4.0,12.0,18.4,1027.7
2014-03-10,988,988,10.3,-16.1,8.7,14.0,11.5,1025.6
2014-03-11,981,981,12.9,-6.1,10.9,26.0,21.6,1025.9
2014-03-12,983,983,9.2,7.1,8.7,87.0,5.4,1018.2
2014-03-13,1012,1012,6.5,0.3,5.0,65.0,7.6,1011.6
2014-03-14,1023,1023,8.5,-8.1,6.3,30.0,13.3,1018.4
2014-03-17,1041,1041,17.5,8.8,17.2,57.0,14.0,1020.4
2014-03-18,1044,1044,22.8,4.7,22.8,31.0,16.6,1012.4
2014-03-19,1044,1044,12.9,-3.4,12.1,32.0,9.7,1017.0
2014-03-20,1037,1037,10.5,3.0,9.8,60.0,7.2,1009.1
2014-03-21,1037,1037,10.7,-5.3,9.5,32.0,10.1,1019.5
2014-03-24,1036,1036,16.3,-0.8,15.4,31.0,18.4,1022.9
2014-03-25,1036,1036,15.2,10.5,14.7,74.0,11.2,1016.9
2014-03-26,1029,1029,17.9,12.9,17.9,73.0,9.0,1008.8
2014-03-27,1007,1007,21.0,10.4,21.0,51.0,10.8,1016.2
2014-03-28,1010,1010,19.8,8.7,19.7,49.0,20.2,1018.2
2014-03-31,1009,1009,19.6,4.4,19.6,37.0,4.7,1016.1
2014-04-01,1007,1007,20.7,3.3,65.0,32.0,15.1,1015.8
2014-04-02,1011,1011,21.2,0.9,65.0,26.0,15.1,1016.5
2014-04-03,1036,1036,18.3,6.4,63.0,46.0,22.7,1011.2
2014-04-04,1042,1042,13.4,-7.9,57.0,22.0,13.0,1012.4
2014-04-07,1034,1034,20.0,-0.6,64.0,25.0,14.0,1016.4
2014-04-08,1034,1034,22.8,-9.2,66.0,11.0,8.6,1015.9
2014-04-09,1039,1039,20.6,-0.7,64.0,24.0,19.1,1015.2
2014-04-10,1071,1071,20.4,6.3,65.0,40.0,25.2,1018.0
2014-04-11,1071,1071,16.9,1.7,61.0,36.0,9.4,1020.3
2014-04-14,1080,1080,19.0,-2.0,63.0,24.0,23.0,1019.9
2014-04-15,1091,1091,26.3,2.8,70.0,22.0,13.0,1016.4
2014-04-16,1114,1114,24.0,6.7,69.0,33.0,22.3,1013.7
2014-04-17,1097,1097,19.3,2.6,64.0,33.0,11.9,1013.9
2014-04-18,1101,1101,15.4,9.0,59.0,66.0,4.7,1016.7
2014-04-21,1108,1108,23.8,1.9,68.0,24.0,15.8,1012.3
2014-04-22,1113,1113,22.6,-6.2,66.0,14.0,7.6,1013.4
2014-04-23,1122,1122,24.4,-3.9,68.0,15.0,13.3,1017.1
2014-04-24,1186,1186,23.0,-3.3,66.0,17.0,17.3,1022.7
2014-04-25,1196,1196,24.3,-2.3,68.0,17.0,14.8,1023.3
2014-04-28,1192,1192,14.4,11.7,58.0,84.0,15.1,1013.0
2014-04-29,1192,1192,14.9,13.0,59.0,89.0,3.2,1006.2
2014-04-30,1194,1194,16.3,12.0,61.0,76.0,4.0,1010.8
2014-05-02,1168,1168,24.6,6.3,69.0,31.0,20.5,1013.0
2014-05-07,1182,1182,19.5,5.8,64.0,41.0,23.8,1015.3
2014-05-08,1199,1199,23.1,12.4,69.0,51.0,13.0,1008.7
2014-05-09,1193,1193,21.9,8.3,67.0,42.0,18.4,1016.9
2014-05-12,1221,1221,24.9,5.6,69.0,29.0,19.8,1005.6
2014-05-13,1218,1218,27.0,9.3,72.0,33.0,13.3,1008.8
