날짜,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압
2015-03-14 14:00:00,-,13.6,-15.3,12.5,0,12,남,14.0,1022.3
2015-03-13 14:00:00,-,11.5,-1.6,10.4,0,40,서북서,10.1,1019.2
2015-03-12 14:00:00,-,10.7,-18.6,9.4,0,11,서,10.4,1019.6
2015-03-11 14:00:00,-,7.7,-12.1,4.2,0,23,서,23.0,1019.3
2015-03-10 14:00:00,-,4.6,-26.9,0.8,0,8,북서,18.4,1020.3
2015-03-09 14:00:00,-,15.9,-9.9,15.0,0,16,북서,17.6,1014.0
2015-03-08 14:00:00,-,14.1,-4.1,12.4,0,28,남동,21.6,1022.3
2015-03-07 14:00:00,-,14.0,-4.7,13.6,0,27,남남서,8.6,1021.2
2015-03-06 14:00:00,-,10.7,-4.9,9.2,0,33,남동,11.5,1022.7
2015-03-05 14:00:00,-,8.9,-10.1,7.7,0,25,남남서,7.9,1025.6
2015-03-04 14:00:00,-,6.0,-15.9,2.2,0,19,북서,21.2,1017.9
2015-03-03 14:00:00,-,3.3,2.8,1.2,9.0,97,서북서,7.9,1012.3
2015-03-02 14:00:00,-,11.0,-13.9,10.0,0,16,서남서,9.0,1019.3
2015-03-01 14:00:00,-,8.0,-3.5,5.2,2.0,44,북서,17.3,1016.2
2015-02-28 14:00:00,-,7.5,-3.9,5.9,0,44,동남동,8.6,1026.4
2015-02-27 14:00:00,-,4.4,-20.0,1.1,0,15,북서,14.4,1025.5
2015-02-26 14:00:00,-,13.5,-7.8,12.1,0,22,북서,16.2,1014.5
2015-02-25 14:00:00,-,12.2,-1.0,10.8,0,40,남남동,13.3,1018.9
2015-02-24 14:00:00,-,11.4,-14.3,10.0,0,15,서북서,11.9,1016.6
2015-02-23 14:00:00,-,10.9,-8.9,9.4,0,24,북서,11.9,1017.6
2015-02-22 14:00:00,-,13.9,6.2,12.6,2.0,60,서북서,16.6,1013.7
2015-02-21 14:00:00,-,9.1,7.8,9.1,1.5,92,동남동,4.3,1019.7
2015-02-20 14:00:00,-,11.9,-5.6,10.6,0,29,남남동,11.9,1027.2
2015-02-19 14:00:00,-,10.1,-8.5,8.3,0,26,서북서,12.6,1025.3
2015-02-18 14:00:00,-,7.6,-6.5,4.9,0,36,서북서,15.1,1019.2
2015-02-17 14:00:00,-,8.8,-7.0,6.4,0,32,북서,15.5,1013.2
2015-02-16 14:00:00,-,7.5,2.7,7.5,8.5,72,서,2.2,1014.4
2015-02-15 14:00:00,-,8.4,-2.5,8.4,0,46,남남서,1.8,1022.1
2015-02-14 14:00:00,-,10.2,-13.1,8.5,0,18,서,12.2,1020.8
2015-02-13 14:00:00,-,6.1,-21.2,3.4,0,12,북서,13.0,1017.6
2015-02-12 14:00:00,-,8.6,-20.3,6.3,0,11,북서,14.0,1009.9
2015-02-11 14:00:00,-,10.5,-5.9,8.7,0,31,서,13.3,1012.9
2015-02-10 14:00:00,-,8.9,-10.6,7.1,0,24,서,11.5,1017.6
2015-02-09 14:00:00,-,0.7,-27.5,-4.8,0,10,서북서,23.4,1026.1
2015-02-08 14:00:00,-,0.9,-27.3,-4.4,0,10,북서,22.0,1021.6
2015-02-07 14:00:00,-,9.1,-9.9,6.8,0,25,서북서,15.1,1018.8
2015-02-06 14:00:00,-,8.7,-13.0,6.8,0,20,북서,11.5,1024.5
2015-02-05 14:00:00,-,6.9,-11.3,3.8,0,26,북서,16.9,1020.5
2015-02-04 14:00:00,-,8.9,-9.1,7.0,0.2,27,북서,11.9,1019.7
2015-02-03 14:00:00,-,10.6,-6.2,10.6,0,30,서남서,4.7,1027.2
2015-02-02 14:00:00,-,9.9,-10.8,9.0,0,22,남서,7.6,1029.1
2015-02-01 14:00:00,-,8.0,-19.7,6.0,0,12,서북서,11.2,1030.2
2015-01-31 14:00:00,-,4.2,-18.0,0.6,0,18,서북서,16.2,1028.7
2015-01-30 14:00:00,-,6.7,-11.0,2.9,0,27,북서,23.0,1020.8
2015-01-29 14:00:00,-,7.4,-2.3,4.8,0,50,남동,14.0,1025.4
2015-01-28 14:00:00,-,5.1,-10.6,2.8,0,31,북북서,10.1,1025.8
2015-01-27 14:00:00,-,7.9,-9.9,5.5,0,27,북서,14.0,1020.2
2015-01-26 14:00:00,-,10.0,7.7,8.4,6.0,86,북서,11.5,1016.5
2015-01-25 14:00:00,-,10.0,-1.4,10.0,0,45,서,3.6,1025.6
2015-01-24 14:00:00,-,8.5,-6.1,5.9,0,35,서북서,16.6,1024.9
2015-01-23 14:00:00,-,9.0,-6.4,8.2,0,33,북서,6.5,1021.6
2015-01-22 14:00:00,-,6.8,-0.4,4.3,2.5,60,북서,12.6,1015.9
2015-01-21 14:00:00,-,7.4,-3.7,6.3,0.0,45,북서,6.5,1020.8
2015-01-20 14:00:00,-,10.1,-8.0,9.7,0,27,남남동,5.8,1026.4
2015-01-19 14:00:00,-,9.6,-11.7,7.3,0,21,북서,15.8,1020.7
2015-01-18 14:00:00,-,8.3,-16.8,6.8,0,15,남남동,9.0,1021.6
2015-01-17 14:00:00,-,5.6,-22.6,1.8,0,11,북서,19.8,1025.2
2015-01-16 14:00:00,-,8.5,-5.3,5.7,0,37,북서,18.0,1017.4
2015-01-15 14:00:00,-,9.3,-1.4,6.6,0.5,47,북서,18.7,1020.1
2015-01-14 14:00:00,-,5.3,-1.4,3.9,0.5,62,서북서,6.5,1025.3
2015-01-13 14:00:00,-,9.1,-8.9,7.7,0,27,서남서,9.0,1033.1
2015-01-12 14:00:00,-,4.9,-14.0,2.0,0,24,서북서,13.0,1033.5
2015-01-11 14:00:00,-,9.3,-15.3,6.8,0,16,서북서,16.9,1019.7
2015-01-10 14:00:00,-,7.2,-16.2,4.5,0,17,서북서,14.8,1022.6
2015-01-09 14:00:00,-,5.1,-12.4,1.6,0,27,북서,16.6,1022.9
2015-01-08 14:00:00,-,3.3,-19.4,-0.1,0,17,북서,13.7,1022.8
2015-01-07 14:00:00,-,2.5,-28.5,-1.6,0,8,북서,16.9,1018.0
2015-01-06 14:00:00,-,9.1,-16.2,6.7,11.5,15,북서,15.8,1011.3
2015-01-05 14:00:00,-,10.4,-3.3,10.4,0,38,서북서,2.9,1017.9
2015-01-04 14:00:00,-,10.7,-5.3,9.1,0,32,서북서,12.6,1016.6
2015-01-03 14:00:00,-,3.5,-24.3,-0.0,0,11,북서,14.4,1022.2
2015-01-02 14:00:00,-,2.1,-15.4,-2.3,0,26,북서,17.6,1021.4
2015-01-01 14:00:00,-,-1.4,-25.5,-7.2,0,14,북서,21.6,1021.0
